Unnamed: 0,char,dialog,movie,dialog_length,word_count,sentiment,confidence
694,THEODEN,So it begins.       ,The Two Towers ,20.0,3.0,POSITIVE,0.9954487681388855
695,ARAGORN,Tangado a chadad! ,The Two Towers ,18.0,3.0,POSITIVE,0.9658212661743164
696,LEGOLAS, Faeg i-varv d'n na lanc a      nu ranc. ,The Two Towers ,41.0,8.0,NEGATIVE,0.9887364506721497
697,ARAGORN,Leithio i philinn! ,The Two Towers ,19.0,3.0,POSITIVE,0.9300603866577148
698,GIMLI,"Did they hit anything?,     ",The Two Towers ,28.0,4.0,NEGATIVE,0.9964638352394104
699,THEODEN,Give them a volley.       ,The Two Towers ,26.0,4.0,POSITIVE,0.9995793700218201
700,GAMLING,Fire!       ,The Two Towers ,12.0,1.0,POSITIVE,0.992239236831665
701,OLD MAN,Fire!       ,The Two Towers ,12.0,1.0,POSITIVE,0.992239236831665
702,ARAGORN,Ribed bant! ,The Two Towers ,12.0,2.0,NEGATIVE,0.999508261680603
703,GIMLI,"Send them to me! Come on!,     ",The Two Towers ,31.0,6.0,NEGATIVE,0.5771005749702454
704,ARAGORN,"Pendraith! ,     ",The Two Towers ,17.0,2.0,POSITIVE,0.9839791059494019
705,GIMLI,Good!       ,The Two Towers ,12.0,1.0,POSITIVE,0.9998268485069275
706,ARAGORN,Swords! Swords! ,The Two Towers ,16.0,2.0,POSITIVE,0.9992659687995911
707,GIMLI,Legolas! Two already!       ,The Two Towers ,28.0,3.0,POSITIVE,0.9432463049888611
708,LEGOLAS,I'm on 17!       ,The Two Towers ,17.0,3.0,POSITIVE,0.999362051486969
709,GIMLI, I'll have no pointy-ear outscoring me!      ,The Two Towers ,45.0,6.0,NEGATIVE,0.999241828918457
710,LEGOLAS,Nineteen!       ,The Two Towers ,16.0,1.0,POSITIVE,0.9987999200820923
711,PIPPIN,Merry.       ,The Two Towers ,13.0,1.0,POSITIVE,0.9998201727867126
712,TREEBEARD,"We have just agreed.,     ",The Two Towers ,26.0,4.0,POSITIVE,0.9983174800872803
713,MERRY,Yes?       ,The Two Towers ,11.0,1.0,POSITIVE,0.996579110622406
714,TREEBEARD,"I have told your names to the Entmoot......and we have agreed......you are not      Orcs.,     ",The Two Towers ,95.0,14.0,POSITIVE,0.5900875926017761
715,PIPPIN,"Well, that's good news. ",The Two Towers ,24.0,4.0,POSITIVE,0.9998517036437988
716,MERRY,And what about Saruman? Have you come to a decision about him?       ,The Two Towers ,69.0,12.0,NEGATIVE,0.9975807666778564
717,TREEBEARD,"Now, don't be hasty, Master Meriadoc.       ",The Two Towers ,44.0,6.0,POSITIVE,0.9977165460586548
718,MERRY,"Hasty? Our friends are out there. ,They need our help. They cannot fight this war on their own.       ",The Two Towers ,102.0,18.0,NEGATIVE,0.9989756345748901
719,TREEBEARD,"War? Yes. It affects us all. Tree, root and twig.      But you must understand, young Hobbit......it takes a long time......to say anything in Old      Entish... ,...and we never say anything......unless it is worth taking......a long time to say.,     ",The Two Towers ,253.0,38.0,NEGATIVE,0.99610835313797
720,GIMLI,Seventeen! Eighteen! Nineteen! Twenty! Twenty-one!       ,The Two Towers ,57.0,5.0,POSITIVE,0.9829294681549072
721,ARAGORN,Causeway!       ,The Two Towers ,16.0,1.0,POSITIVE,0.9948861002922058
722,THEODEN,Is this it? Is this is all you can conjure      Saruman?       ,The Two Towers ,63.0,11.0,NEGATIVE,0.9976233839988708
723,ARAGORN,"Togo hon dad, Legolas! , ",The Two Towers ,25.0,5.0,POSITIVE,0.9857219457626343
724,ARAGORN,Dago hon! Dago hon! ,The Two Towers ,20.0,4.0,NEGATIVE,0.8084311485290527
725,THEODEN,Brace the gate!       ,The Two Towers ,22.0,3.0,NEGATIVE,0.7342703342437744
726,THEODEN,Hold them! Stand firm!       ,The Two Towers ,29.0,4.0,POSITIVE,0.9995729327201843
727,GIMLI,Aragorn!       ,The Two Towers ,15.0,1.0,POSITIVE,0.9948139190673828
728,ARAGORN,Gimli!       ,The Two Towers ,13.0,1.0,NEGATIVE,0.756072461605072
729,ARAGORN,Hado i philinn! ,The Two Towers ,16.0,3.0,POSITIVE,0.9435774087905884
730,ARAGORN,Herio! ,The Two Towers ,7.0,1.0,POSITIVE,0.9960818886756897
731,TREEBEARD,"The Ents cannot hold back this storm. We must weather such things as we have always done.,     ",The Two Towers ,95.0,17.0,POSITIVE,0.9944155216217041
732,MERRY,How can that be your decision?!        ,The Two Towers ,39.0,6.0,NEGATIVE,0.995583713054657
733,TREEBEARD,"This is not our war.,     ",The Two Towers ,26.0,5.0,NEGATIVE,0.5346415042877197
734,MERRY," But you're part of this world!      Aren't you?!,     ",The Two Towers ,55.0,8.0,POSITIVE,0.9984904527664185
735,MERRY,You must help. Please. You must do something.       ,The Two Towers ,52.0,8.0,POSITIVE,0.9975597858428955
736,TREEBEARD,"You are young and brave, Master Merry. But your part in this tale is over.      Go back to your home.,     ",The Two Towers ,107.0,20.0,NEGATIVE,0.9872972965240479
737,PIPPIN,"Maybe Treebeard's right. We don't belong here, Merry. It's too big for us.      What can we do in the end? We've got the Shire. Maybe we should go home.,     ",The Two Towers ,158.0,29.0,NEGATIVE,0.9984849095344543
738,MERRY,"The fires of lsengard will spread......and the woods of Tuckborough and Buckland will burn.      And.... ,And all that was once green and good      in this world will be gone. There won't be a Shire, Pippin.       ",The Two Towers ,214.0,35.0,NEGATIVE,0.9958299994468689
739,SOLDIER,Boromir! Boromir! ,The Two Towers ,18.0,2.0,POSITIVE,0.9764254689216614
740,BOROMIR,"This city was once the jewel of our kingdom. A place of light and beauty     and music. And so it shall be once more! ,Let the armies of Mordor know this:     Never again will the land of my people fall into enemy hands.    ,This city of Osgiliath has been     reclaimed ,for     Gondor! ",The Two Towers ,288.0,52.0,POSITIVE,0.9961848855018616
741,CROWD,For Gondor!  ,The Two Towers ,13.0,2.0,POSITIVE,0.9848218560218811
742,BOROMIR,For Gondor! ,The Two Towers ,12.0,2.0,POSITIVE,0.9848218560218811
743,CROWD,For Gondor! ,The Two Towers ,12.0,2.0,POSITIVE,0.9848218560218811
744,BOROMIR,For Gondor! ,The Two Towers ,12.0,2.0,POSITIVE,0.9848218560218811
745,FARAMIR,Good speech. Nice and short. ,The Two Towers ,29.0,5.0,POSITIVE,0.9998488426208496
746,BOROMIR,Leaves more time for drinking!     Break out the ale! These men are thirsty!     ,The Two Towers ,81.0,13.0,NEGATIVE,0.9915881752967834
747,BOROMIR,"Remember today, little brother. Today, life is good. ",The Two Towers ,53.0,8.0,POSITIVE,0.9998776912689209
748,BOROMIR,What? ,The Two Towers ,6.0,1.0,NEGATIVE,0.9936370849609375
749,FARAMIR,He's here. ,The Two Towers ,11.0,2.0,POSITIVE,0.999327540397644
750,BOROMIR," One moment of peace, can he not give us that? ",The Two Towers ,47.0,10.0,POSITIVE,0.9925416707992554
751,DENETHOR,Where is he? Where is Gondor's finest? Where's my first-born? ,The Two Towers ,62.0,10.0,NEGATIVE,0.9876478910446167
752,BOROMIR,    Father! ,The Two Towers ,12.0,1.0,POSITIVE,0.9988860487937927
753,DENETHOR,They say you vanquished the enemy almost single-handedly. ,The Two Towers ,58.0,8.0,POSITIVE,0.925094723701477
754,BOROMIR,They exaggerate. The victory belongs to Faramir also.  ,The Two Towers ,55.0,8.0,POSITIVE,0.9889379739761353
755,DENETHOR,"But for Faramir, this city would still be standing. ",The Two Towers ,52.0,9.0,POSITIVE,0.9879092574119568
756,DENETHOR,Were you not entrusted to protect it? ,The Two Towers ,38.0,7.0,POSITIVE,0.6017026305198669
757,FARAMIR,"I would have done, but our numbers were too few. ",The Two Towers ,49.0,10.0,NEGATIVE,0.9994019269943237
758,DENETHOR,"Oh, too few. You let the enemy walk in and take it on a whim. Always you     cast a poor reflection on me. ",The Two Towers ,107.0,23.0,NEGATIVE,0.9840303659439087
759,FARAMIR,That is not my intent. ,The Two Towers ,23.0,5.0,NEGATIVE,0.9996629953384399
760,BOROMIR,"You give him no credit, and yet he tries to do your will. ",The Two Towers ,58.0,13.0,NEGATIVE,0.9797356128692627
761,BOROMIR,"He loves you, Father. ",The Two Towers ,22.0,4.0,POSITIVE,0.9998142123222351
762,DENETHOR,"Do not trouble me with Faramir......I know his uses, and they are few.     We have more urgent things to speak of. Elrond of Rivendell has called a     meeting. He will not say why, but I have guessed its purpose. It is rumored     that the weapon of the enemy has been found.   ",The Two Towers ,279.0,51.0,NEGATIVE,0.9763081073760986
763,BOROMIR,The One Ring. lsildur's     Bane. ,The Two Towers ,34.0,5.0,NEGATIVE,0.9158000946044922
764,DENETHOR,"lt has fallen into the hands of     the Elves. Everyone will try to claim it: Men, Dwarves, wizards. We cannot     let that happen. This thing must come to Gondor. ",The Two Towers ,164.0,29.0,NEGATIVE,0.88258296251297
765,BOROMIR, Gondor. ,The Two Towers ,9.0,1.0,POSITIVE,0.751592218875885
766,DENETHOR," It's dangerous,     I know. Ever the Ring will seek to corrupt the hearts of lesser Men. But     you, you are strong.    And our need is great. It is our blood which is being spilled, our people     who are dying. Sauron is biding his time. He's massing fresh armies. He will     return. And when he does, we will be powerless to stop him. You must go.    ,Bring me back this     mighty gift    .",The Two Towers ,397.0,72.0,POSITIVE,0.9993088245391846
767,BOROMIR,"No. My place is here with     my people. ,Not in Rivendell. ",The Two Towers ,60.0,11.0,NEGATIVE,0.9982848763465881
768,DENETHOR,Would you deny your own father? ,The Two Towers ,32.0,6.0,NEGATIVE,0.9847878217697144
769,FARAMIR,lf there is need to go to Rivendell......send me in his stead. ,The Two Towers ,63.0,12.0,NEGATIVE,0.995232880115509
770,DENETHOR,"You? Oh, I see. A chance for Faramir, captain of Gondor, to show his     quality. I think not. ,I trust this mission only to your brother. The one who will not     fail me. ",The Two Towers ,173.0,33.0,POSITIVE,0.9917629957199097
771,BOROMIR,"Remember today, little brother.  ",The Two Towers ,33.0,4.0,POSITIVE,0.9981979727745056
772,SOLDIER,"Captain Faramir! ,We     found the third one. ",The Two Towers ,46.0,7.0,POSITIVE,0.75699782371521
773,FARAMIR,You must come with me. Now.  ,The Two Towers ,29.0,6.0,POSITIVE,0.9968681931495667
774,FARAMIR, Down there. ,The Two Towers ,13.0,2.0,POSITIVE,0.9712437391281128
775,FARAMIR,"To enter the Forbidden Pool bears the penalty of death.    ,They wait for my command. Shall I     shoot? ",The Two Towers ,105.0,18.0,NEGATIVE,0.9982060194015503
776,GOLLUM,The rock and pool    Is nice and cool    So juicy sweet    Our only wish    To catch a fish    So juicy sweet ,The Two Towers ,110.0,21.0,POSITIVE,0.9997383952140808
777,FRODO,Wait. This creature is bound to me. And I to him. He is our guide.     Please......Iet me go down to him. ,The Two Towers ,106.0,21.0,POSITIVE,0.954559326171875
778,FRODO,"Smeagol. , Master is here.     Come, Smeagol. Trust master. Come. ",The Two Towers ,66.0,10.0,POSITIVE,0.9941484928131104
779,GOLLUM, We must go now? ,The Two Towers ,17.0,4.0,NEGATIVE,0.9425778985023499
780,FRODO,"Smeagol, you must trust master. Follow me. Come on. Come. Come, Smeagol.     Nice Smeagol. That's it. Come on. ",The Two Towers ,111.0,18.0,POSITIVE,0.9992504715919495
781,FRODO,"Don't hurt him! ,Smeagol, don't struggle. Smeagol, listen     to me. ",The Two Towers ,69.0,10.0,POSITIVE,0.9974345564842224
782,ARWEN,May the grace of the Valarprotect you.  ,The Two Towers ,40.0,7.0,POSITIVE,0.9991219639778137
783,ARAGORN,Brego. ,The Two Towers ,7.0,1.0,POSITIVE,0.872323215007782
784,ELROND,"Arwen. ,Tollen i l'. I chair gwannar     na Valannor. Si bado, no c'rar. ",The Two Towers ,73.0,13.0,NEGATIVE,0.9860430955886841
785,ARWEN,I have made my choice. ,The Two Towers ,23.0,5.0,POSITIVE,0.9990679621696472
786,ELROND,He is not coming back.Why do you linger herewhen there is no hope? ,The Two Towers ,67.0,13.0,NEGATIVE,0.99918133020401
787,GOLLUM,Master! ,The Two Towers ,8.0,1.0,POSITIVE,0.9997989535331726
788,FARAMIR,"That's enough. ,Where     are you leading them? ,Answer me. ",The Two Towers ,60.0,9.0,NEGATIVE,0.8569244146347046
789,GOLLUM,"    Smeagol. Why does it cry, Smeagol? ",The Two Towers ,39.0,6.0,NEGATIVE,0.9850878119468689
790,SMEAGOL, Cruel Men hurts us. Master     tricksed us. ,The Two Towers ,45.0,7.0,NEGATIVE,0.9991484880447388
791,GOLLUM,Of course he did. I told you he was tricksy. I told you he was false. ,The Two Towers ,70.0,16.0,NEGATIVE,0.9988042116165161
792,SMEAGOL,Master is our friend. Our friend. ,The Two Towers ,34.0,6.0,POSITIVE,0.9997933506965637
793,GOLLUM,Master betrayed us.  ,The Two Towers ,21.0,3.0,NEGATIVE,0.998206377029419
794,SMEAGOL,No. Not its business. Leave us alone! ,The Two Towers ,38.0,7.0,NEGATIVE,0.9991888403892517
795,GOLLUM,Filthy little     Hobbitses! They stole it from us! ,The Two Towers ,52.0,8.0,NEGATIVE,0.993883490562439
796,ARWEN,There is still hope. ,The Two Towers ,21.0,4.0,POSITIVE,0.999392032623291
797,ELROND,If Aragorn survives this waryou will still be parted.If Sauron is defeatedand Aragorn made king......and all that you hope forcomes true......you will still have to tastethe bitterness of mortality. ,The Two Towers ,199.0,29.0,NEGATIVE,0.9520096182823181
798,ELROND VOICEOVER,Whether by the swordor the slow decay of time......Aragorn will die.And there will be no comfortfor you......no comfort to ease the painof his passing.He will come to death......an image of the splendorof the kings of Men......in glory undimmed beforethe breaking of the world.,The Two Towers ,277.0,43.0,NEGATIVE,0.9993300437927246
799,ELROND VOICEOVER,"But you, my daughter......you will linger on in darknessand in doubt......as nightfall in winterthat comes without a star.Here you will dwell......bound to your griefunder the fading trees...... until all the world is changed......and the long years of your lifeare utterly spent. ",The Two Towers ,281.0,41.0,NEGATIVE,0.9895851016044617
800,ELROND,"Arwen.,There is nothing for you here......only death. ",The Two Towers ,54.0,7.0,NEGATIVE,0.9991911053657532
801,ELROND,"A im, '-'erin veleth l'n? ",The Two Towers ,26.0,5.0,NEGATIVE,0.978750467300415
802,ARWEN,"Gerich veleth n'n, ada. ",The Two Towers ,24.0,4.0,NEGATIVE,0.9913467764854431
803,GALADRIEL,"I amar prestar aen... han mathon ne nen, han mathon ne chae a han noston     ned 'wilith.                     ",The Two Towers ,110.0,17.0,NEGATIVE,0.9658176302909851
804,FARAMIR,What news? ,The Two Towers ,11.0,2.0,NEGATIVE,0.9169836640357971
805,MADRIL,"Our scouts report Saruman has attacked Rohan. , Theoden's people have fled     to Helm's Deep. But we must look to our own borders. Faramir, Orcs are on     the move. Sauron is marshaling an army. Easterlings and Southrons are at the     Black Gate. ",The Two Towers ,250.0,42.0,POSITIVE,0.6668407917022705
806,FARAMIR,How many? ,The Two Towers ,10.0,2.0,NEGATIVE,0.99151611328125
807,MADRIL,Some thousands. More come every day. ,The Two Towers ,37.0,6.0,POSITIVE,0.9976736903190613
808,FARAMIR,Who's covering the river to the north? ,The Two Towers ,39.0,7.0,NEGATIVE,0.9975225329399109
809,MADRIL,"We pulled 500 men at Osgiliath. If their city is attacked, we won't hold     it. ",The Two Towers ,81.0,15.0,NEGATIVE,0.9942790269851685
810,SMEAGOL,No. No. ,The Two Towers ,8.0,2.0,NEGATIVE,0.9939769506454468
811,FARAMIR,What did they steal? ,The Two Towers ,21.0,4.0,NEGATIVE,0.9949578642845154
812,GOLLUM,     My precious!  ,The Two Towers ,19.0,2.0,POSITIVE,0.9997325539588928
813,SAM,"We have to get out of here.     You go. Go, now. You can do it. Use the Ring, Mr. Frodo. Just this once. Put     it on. Disappear. ",The Two Towers ,131.0,27.0,NEGATIVE,0.9974402189254761
814,FRODO," I can't. You were right, Sam. You tried to tell me but....,I'm sorry. The Ring's taking me, Sam. If I put it     on......he'll find me. He'll see. ",The Two Towers ,148.0,27.0,NEGATIVE,0.9025099277496338
815,SAM,Mr.     Frodo.... ,The Two Towers ,18.0,2.0,POSITIVE,0.9895808696746826
816,FARAMIR,"So this is the answer to all the riddles. ,Here in the     Wild I have you......two Halflings......and a host of men at my call.,The Ring of Power within my     grasp.,A chance for Faramir, captain of Gondor......to     show his quality. ",The Two Towers ,238.0,39.0,POSITIVE,0.9983270764350891
817,FRODO, No!  ,The Two Towers ,6.0,1.0,NEGATIVE,0.9976682066917419
818,SAM,"Stop it! Leave him alone. ,Don't you understand? He's got to destroy     it! That's where we're going, into Mordor. To the Mountain of Fire!  ",The Two Towers ,142.0,24.0,NEGATIVE,0.9971352815628052
819,SOLDIER,Osgiliath is under attack. They call for reinforcements. ,The Two Towers ,57.0,8.0,NEGATIVE,0.9906112551689148
820,SAM, Please. It's such a burden.     Will you not help him? ,The Two Towers ,56.0,10.0,NEGATIVE,0.9929344654083252
821,SOLDIER,Captain? ,The Two Towers ,9.0,1.0,NEGATIVE,0.9671205282211304
822,FARAMIR," Prepare to leave.    ,The Ring will go to Gondor.    ",The Two Towers ,54.0,9.0,POSITIVE,0.9911207556724548
823,ARAGORN," Mae carnen, Brego,     mellon n'n. ",The Two Towers ,36.0,5.0,POSITIVE,0.9892925024032593
824,FARAMIR,    Saruman attacks from lsengard. Sauron from Mordor. The fight will come to     Men on both fronts. Gondor is weak. Sauron will strike us soon. And he will     strike hard. He knows now we do not have the strength to repel him. ,The Two Towers ,230.0,41.0,NEGATIVE,0.9774031043052673
